genes,cmp,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,pass_filter,direction
ATMG00050,M1_V1,0,0,NA,NA,NA,1,1,Insignificant
ATMG00060,M1_V1,3.26841557760845,-0.679801204194332,0.562823908839461,-0.795559097742868,0.426288348393242,0.977243986236784,1,Down
ATMG00070,M1_V1,9.46917709647083,0.0904820667815042,0.522048713892207,0.0286270118695618,0.977162068552865,0.983236706282468,1,Up
ATMG00080,M1_V1,8.98911457723992,0.039524336602277,0.483001544356126,0.137674189215144,0.890497919141104,0.977492804169201,1,Up
ATMG00090,M1_V1,15.9781447377132,0.208294652624178,0.485354169027467,0.501385070617577,0.61610014471125,0.977243986236784,1,Up
ATMG00110,M1_V1,8.18677445368145,0.39672579562384,0.510399072295904,0.731030220446443,0.464760694236778,0.977243986236784,1,Up
ATMG00120,M1_V1,1.04760679939825,0.24247323342105,0.390494900381343,0.806559167842884,0.419920506504096,0.977243986236784,1,Up
ATMG00130,M1_V1,1.63472450994749,0.187587597529735,0.541523796372448,0.431158253990054,0.666353305701215,0.977243986236784,1,Up
ATMG00140,M1_V1,1.99372973787839,0.152890654834788,0.543694453571972,0.452309747460704,0.651045854807905,0.977243986236784,1,Up
ATMG00150,M1_V1,0.479528264254663,-0.0305611581911929,0.317170824915323,-0.297000835117491,0.766465871558262,0.977243986236784,1,Down
ATMG00160,M1_V1,18.117185096728,-0.536911511132748,0.444485413447288,-0.915157409756365,0.360108999826428,0.966608367955147,1,Down
ATMG00170,M1_V1,5.69575891877154,0.0103985174468278,0.538930607507705,-0.181086722637136,0.856299506105612,0.977492804169201,1,Up
ATMG00180,M1_V1,26.6648720147689,0.28128116606092,0.40667076877469,0.86313137956756,0.388065236761999,0.977243986236784,1,Up
ATMG00200,M1_V1,0.948638786542725,-0.0576650084473839,0.498885769442781,-0.0885049020454697,0.929475388361766,0.977492804169201,1,Down
AT1G01010,M1_M6,145.253269048776,0.23384960190726,0.368916129802785,1.88073514764682,0.0600079559709797,0.213941408244363,1,Up
AT1G01020,M1_M6,44.1361178217119,0.231602180092458,0.360575568917477,0.988289866633316,0.323010706786335,0.570378595997195,1,Up
AT1G01030,M1_M6,44.2693888494755,1.10403152937291,0.455119874076444,2.75105395581022,0.00594038579944038,0.0487111635554111,1,Up
AT1G01040,M1_M6,315.304198716712,0.303247555570993,0.275495706866123,1.36304650394338,0.172867854908504,0.41691659124992,1,Up
AT1G01050,M1_M6,188.677848681152,-1.27773576880685,0.356609831910543,-3.12993944720095,0.00174842339877911,0.0238951197833145,1,Down
AT1G01060,M1_M6,44.6025945534261,2.19699693410959,0.487242327845927,4.70017492293149,2.59938736665758e-06,0.000106574882032961,1,Up
AT1G01070,M1_M6,5.20379403147454,-2.31216197596432,0.765838575025632,-2.43636136941164,0.0148358549853627,0.0811026739199828,1,Down
AT1G01073,M1_M6,0,0,NA,NA,NA,1,1,Insignificant
AT1G01080,M1_M6,167.124246343886,-0.0856834841821885,0.380273404138343,-0.641541363212786,0.521171015849474,0.669935085928025,1,Down
AT1G01090,M1_M6,550.449354843528,-0.140931819803963,0.341167723014236,-0.538548356106859,0.590198530451503,0.721593576160573,1,Down
AT1G01100,M1_M6,644.972275980205,-1.27694713792615,0.383942957485852,-2.98484965630082,0.0028371773318805,0.033235505887743,1,Down
AT1G01110,M1_M6,5.71779680583457,0.350145381426702,0.706319603370365,0.526710456808447,0.598394672913646,0.721593576160573,1,Up
AT1G01115,M1_M6,0,0,NA,NA,NA,1,1,Insignificant
AT2G01008,M1_M6,67.800754409683,-0.625750582906443,0.40818772628887,-0.925419646228142,0.354747663364109,0.570378595997195,1,Down
AT2G01021,M1_M6,9583.3480228415,-0.689736900443655,0.582677414662212,-1.71083875267496,0.0871108835500566,0.24582663510737,1,Down
AT2G01023,M1_M6,2.43934361912627,0.518732542861281,0.767187793885765,1.10146756140581,0.270693215065829,1,1,Up
AT3G01010,M1_M6,0,0,NA,NA,NA,1,1,Insignificant
AT3G01015,M1_M6,0.125224575701476,-0.0786227109891205,0.474218151106631,-0.103734527028985,0.917380025848695,1,1,Down
AT3G01020,M1_M6,0,0,NA,NA,NA,1,1,Insignificant
AT3G01030,M1_M6,0,0,NA,NA,NA,1,1,Insignificant
AT3G01040,M1_M6,144.53907892842,0.92421120325807,0.327759069515358,2.79607650744264,0.00517271536045432,0.0471291843952505,1,Up
AT3G01050,M1_M6,71.7381472996247,-0.36624654441413,0.381897316266184,-0.662147476852835,0.507876711367587,0.669935085928025,1,Down
AT3G01060,M1_M6,122.696578873229,2.82194413131368,0.442607716914812,5.00976371581729,5.44969028399998e-07,4.46874603287999e-05,1,Up
AT3G01070,M1_M6,1.08420214756646,0.41166874744396,0.727521428325931,0.892946047905034,0.371886065822591,1,1,Up
AT3G01080,M1_M6,43.1766066700129,-0.268112466601079,0.596447256196825,0.174351493638823,0.861589232835855,0.927827997535429,1,Down
AT3G01085,M1_M6,0,0,NA,NA,NA,1,1,Insignificant
AT3G01090,M1_M6,168.842529203709,-0.394829119148892,0.308236270715088,-1.02036634449391,0.307554749236983,0.570378595997195,1,Down
AT3G01100,M1_M6,81.7311042526946,-0.0610681929429643,0.345188833933564,0.510905646908378,0.609417126872573,0.724234846428275,1,Down
AT3G01120,M1_M6,1105.36282243614,-0.144965877954483,0.316202410154053,-0.703677143457119,0.481633857534744,0.669935085928025,1,Down
AT3G01130,M1_M6,137.196754560654,-0.836150068743258,0.377869051986486,-1.76382584236932,0.0777613052102677,0.236163963971924,1,Down
AT3G01140,M1_M6,19.3741857807295,-1.76538157247842,0.608930617907764,-2.31648516805429,0.0205317933396472,0.0988317597966243,1,Down
AT3G01150,M1_M6,90.8181131894553,-0.577188413068954,0.385307964333863,-1.32198079973298,0.186174544555283,0.436180361529519,1,Down
AT3G01160,M1_M6,83.3387106294732,-0.0185528503579226,0.379755708393051,-0.172340802691879,0.863169608305971,0.927827997535429,1,Down
AT3G01170,M1_M6,76.6759927161876,-0.336483247381229,0.396478497692139,-0.651310730351922,0.514845923068487,0.669935085928025,1,Down
AT4G00005,M1_M6,0,0,NA,NA,NA,1,1,Insignificant
AT4G00020,M1_M6,11.7097343963866,-0.198999264569943,0.602883525012459,-0.190069591538631,0.84925459813022,0.927827997535429,1,Down
AT4G00026,M1_M6,54.414139316612,-0.861093036817063,0.408300457504911,-2.24333319882018,0.024875336060018,0.107356713522183,1,Down
AT4G00030,M1_M6,126.477449410671,-0.659737945147263,0.449196628846589,-1.19303605194917,0.232855254018573,0.494897893433257,1,Down
AT4G00040,M1_M6,165.48901421955,-0.767057324246239,0.350638969703882,-1.68011748476659,0.0929344596137617,0.24582663510737,1,Down
AT4G00050,M1_M6,114.558832202252,-0.955817776100136,0.56645061471646,-0.959973162111518,0.337068722313205,0.570378595997195,1,Down
AT4G00060,M1_M6,161.21978826083,-0.169012001605216,0.351590574282273,-0.0780792095389241,0.937765045082968,0.947277458192384,1,Down
AT4G00070,M1_M6,0.281461453250061,-0.0996672737327914,0.475781911789301,-0.553880234596049,0.579660812894866,1,1,Down
AT4G00080,M1_M6,0,0,NA,NA,NA,1,1,Insignificant
AT4G00090,M1_M6,76.849537659181,-1.25469409920878,0.384354765803625,-2.61058420829529,0.00903877157250067,0.0617649390787546,1,Down
AT4G00100,M1_M6,507.331008021021,-1.11147219922285,0.364519282624509,-2.61666047257443,0.00887946155383433,0.0617649390787546,1,Down
AT4G00110,M1_M6,45.587638663458,-0.478218891205144,0.368182074150453,-1.42724833413557,0.153508327052928,0.381444933889093,1,Down
AT4G00120,M1_M6,0,0,NA,NA,NA,1,1,Insignificant
AT4G00124,M1_M6,0,0,NA,NA,NA,1,1,Insignificant
AT4G00130,M1_M6,6.21111563426231,0.32298297991578,0.670897774631932,0.707309036683983,0.479374450999794,0.669935085928025,1,Up
AT4G00140,M1_M6,12.3698599680571,-0.665690623203673,0.607501908619567,-0.935540824991264,0.349509654304201,0.570378595997195,1,Down
AT5G01010,M1_M6,409.224968874075,-0.837330680943348,0.297734062075962,-2.32550982079454,0.0200447153978397,0.0988317597966243,1,Down
AT5G01015,M1_M6,15.2498629356381,0.101703435176385,0.699555272157098,-1.01716486924424,0.309075005176215,0.570378595997195,1,Up
AT5G01020,M1_M6,277.284794936012,-1.05210677191587,0.341306624826518,-2.51971740037808,0.0117449087146422,0.0687916081857616,1,Down
AT5G01030,M1_M6,60.9059559523584,0.547818643305278,0.360230137035756,2.0284842865489,0.0425108454390023,0.165994729809437,1,Up
AT5G01040,M1_M6,34.907459010901,3.16463460733102,0.510615072539674,4.57228125438286,4.82442765347489e-06,0.00013186768919498,1,Up
AT5G01050,M1_M6,1.97443041018832,1.03747446583799,0.767592766585666,1.50103551459454,0.133346376077383,1,1,Up
AT5G01060,M1_M6,0.0504973010216314,-0.0492789728482045,0.473093830658566,-0.103723955434588,0.917388415503699,1,1,Down
AT5G01070,M1_M6,0.168573509885187,0.328555639800516,0.476617979216363,0.299871785740928,0.764274956215086,1,1,Up
AT5G01075,M1_M6,8.93144321151451,-0.274071823931834,0.585716206030341,-0.965774379397635,0.334157091420532,0.570378595997195,1,Down
AT5G01080,M1_M6,0.0252486505108157,-0.0343392739942163,0.473079911234402,-0.103721104872807,0.917390677721267,1,1,Down
AT5G01090,M1_M6,44.4147973657482,-0.124787786959836,0.40307713538088,-0.0839983767918357,0.93305772234147,0.947277458192384,1,Down
AT5G01100,M1_M6,257.213373689422,1.56065881162071,0.445839064422307,3.51832411785945,0.000434281587187416,0.00890277253734202,1,Up
AT5G01110,M1_M6,7.19459689406977,0.227916502107832,0.691662718252132,-0.194136145492208,0.846069279980508,0.927827997535429,1,Up
AT5G01120,M1_M6,0.364040221091897,0.0444130692988111,0.477972544890122,0.183905291712389,0.854087753430028,1,1,Up
AT5G01130,M1_M6,0,0,NA,NA,NA,1,1,Insignificant
AT5G01140,M1_M6,0,0,NA,NA,NA,1,1,Insignificant
AT5G01150,M1_M6,0,0,NA,NA,NA,1,1,Insignificant
AT5G01160,M1_M6,102.444920157222,-0.859817156268769,0.343627394457542,-1.97586019284782,0.0481706137876078,0.179545015026538,1,Down
ATCG00020,M1_M6,1704.29761096099,0.225964921307719,0.576604436882719,-0.0661260665083216,0.947277458192384,0.947277458192384,1,Up
ATCG00040,M1_M6,6.78506627380525,0.838136401422267,0.763977078910554,0.579092432343709,0.562526806046343,0.698896940845456,1,Up
ATCG00050,M1_M6,0.137933030947785,0.267403409034442,0.47593602498966,0.244172680358635,0.807097084705156,1,1,Up
ATCG00070,M1_M6,7.6852161857211,0.618048225222924,0.649981703013505,0.931311418829284,0.351692496931474,0.570378595997195,1,Up
ATCG00080,M1_M6,12.6297098859665,1.23116375585195,0.490513713668809,2.09685032224069,0.0360068273065985,0.147627991957054,1,Up
ATCG00120,M1_M6,72.7110139333098,0.560405138764213,0.446419325342245,1.18661816782534,0.235378266388988,0.494897893433257,1,Up
ATCG00130,M1_M6,31.084790666375,1.1295276862362,0.577438608567959,1.72485389961915,0.0845538053362631,0.24582663510737,1,Up
ATCG00140,M1_M6,32.6895616691186,0.233274756575905,0.562805101137728,-0.147714490642243,0.882568095216628,0.927827997535429,1,Up
ATCG00150,M1_M6,14.2283392523209,1.08619455640836,0.56956561620612,1.26094840658356,0.207327436236658,0.471818985649895,1,Up
ATCG00160,M1_M6,2.6466045993974,1.44749209597317,0.768913663735847,1.54855098764656,0.121489695785574,1,1,Up
ATCG00170,M1_M6,9.64685568146758,1.11240592765805,0.627394168490684,1.49095844641137,0.135972404943229,0.348429287667025,1,Up
ATCG00180,M1_M6,13.8370027722492,0.279836218083583,0.554879308293066,-0.157371087965003,0.874952397979065,0.927827997535429,1,Up
ATCG00190,M1_M6,34.9137120433522,1.26523105098169,0.465460269772517,1.80794171540733,0.0706155723485504,0.231619077303245,1,Up
ATCG00210,M1_M6,5.05584079910749,0.377747420773759,0.729896750355342,0.659081950015314,0.509843145799399,0.669935085928025,1,Up
ATCG00220,M1_M6,7.63000368447309,1.91546604993552,0.687330529654971,1.76483469540756,0.0775915516997156,0.236163963971924,1,Up
ATCG00270,M1_M6,99.7493970983426,0.742408909851238,0.479843108248623,1.24564723610736,0.212893932549343,0.471818985649895,1,Up
ATCG00280,M1_M6,261.301224067785,0.645232906597507,0.482414849975569,0.873867629757928,0.382190344882979,0.591313363781213,1,Up
ATCG00300,M1_M6,6.71388071650268,1.08010004700512,0.68040617486544,1.14201142297211,0.253449271572415,0.51957100672345,1,Up
ATCG00330,M1_M6,33.8050175308738,1.19146728980042,0.541665654877509,1.80886259074873,0.0704723534484619,0.231619077303245,1,Up
ATCG00340,M1_M6,183.119230850256,0.272325895045128,0.487857480488696,0.281104889549157,0.778629951004723,0.912109371176961,1,Up
ATCG00350,M1_M6,208.064513594797,0.434908649635263,0.4749515852886,0.690700227730376,0.489753946214869,0.669935085928025,1,Up
ATCG00360,M1_M6,1.92597156885898,0.422768080939964,0.773900548164088,1.3996625670223,0.161614388305898,1,1,Up
ATCG00380,M1_M6,4.88041541990303,0.488792312133204,0.772155395539579,0.906868558703031,0.364476309556247,0.574751103531004,1,Up
ATCG00420,M1_M6,18.6377856714636,0.78721449590841,0.676525015242256,0.987169809309196,0.323559399560462,0.570378595997195,1,Up
ATCG00430,M1_M6,34.3561845389906,1.99826738168818,0.562221833129636,3.1693961124206,0.00152756055675752,0.0238951197833145,1,Up
ATCG00440,M1_M6,6.08042299652964,2.1737333465873,0.614575483898095,2.57461884142159,0.010035060564085,0.0632980743273055,1,Up
ATCG00470,M1_M6,63.373066366021,1.50957190400414,0.456616677351914,2.87124679594411,0.00408856181915851,0.0419077586463747,1,Up
ATCG00480,M1_M6,247.171928335397,1.15738181841926,0.449005325037873,2.29566965876274,0.0216947765407224,0.0988317597966243,1,Up
ATCG00490,M1_M6,792.346562434748,0.266896683171319,0.505202051207841,0.119984103976555,0.904495740171507,0.938843679671691,1,Up
ATCG00500,M1_M6,4.61597018791232,1.23225155336305,0.713008022612312,1.68935692280938,0.091151050920527,0.24582663510737,1,Up
ATCG00510,M1_M6,2.87943292314014,1.18650971856097,0.778752717778939,0.895699393680199,0.370413334326225,1,1,Up
ATMG00010,M1_M6,0.865064307575886,0.262680726927907,0.638825411369776,0.247894209029087,0.804216260619553,1,1,Up
ATMG00030,M1_M6,67.3697081552768,-0.315987607498891,0.542510985157095,-0.818826900660785,0.412885180698985,0.626973792913273,1,Down
ATMG00040,M1_M6,27.0681790080813,-0.413123470428671,0.505653049546246,-1.01652574347147,0.309379094875677,0.570378595997195,1,Down
ATMG00050,M1_M6,0,0,NA,NA,NA,1,1,Insignificant
ATMG00060,M1_M6,3.26841557760845,-1.15322936981162,0.737628292795612,-1.34733694436181,0.17787173866538,1,1,Down
ATMG00070,M1_M6,9.46917709647083,0.239490642215019,0.607525866639094,0.253771355867605,0.79967220387594,0.923565080532776,1,Up
ATMG00080,M1_M6,8.98911457723992,0.190631426372437,0.535986682119297,0.204462264702421,0.837992277484799,0.927827997535429,1,Up
ATMG00090,M1_M6,15.9781447377132,0.597672577747017,0.540221931913899,0.7549459940984,0.450281387126909,0.669935085928025,1,Up
ATMG00110,M1_M6,8.18677445368145,0.564609746605246,0.583344925091701,1.00042992106818,0.317102495962168,0.570378595997195,1,Up
ATMG00120,M1_M6,1.04760679939825,0.433196903601341,0.658192321374546,0.794003952459664,0.427193130387067,1,1,Up
ATMG00130,M1_M6,1.63472450994749,0.0821995326321938,0.776943613918924,0.166782559615863,0.867541141881057,1,1,Up
ATMG00140,M1_M6,1.99372973787839,0.0497033255040867,0.775770688880623,0.264945972490853,0.791051082473744,1,1,Up
ATMG00150,M1_M6,0.479528264254663,-0.0435855238032771,0.554123044625684,0.109372763154497,0.912906835980917,1,1,Down
ATMG00160,M1_M6,18.117185096728,-0.502289270935225,0.47823731289129,-0.638918173653599,0.522876164626751,0.669935085928025,1,Down
ATMG00170,M1_M6,5.69575891877154,-0.0348332002524944,0.645781512339185,-0.593306159713323,0.552976277209301,0.697600842017888,1,Down
ATMG00180,M1_M6,26.6648720147689,-0.108552287010715,0.425134373011326,-0.671503707860716,0.501899698182871,0.669935085928025,1,Down
ATMG00200,M1_M6,0.948638786542725,-0.13397599040471,0.767429113632896,-0.692193453024549,0.488815849624224,1,1,Down
AT1G01010,M1_A6,145.253269048776,-0.543067082050516,0.370724049586832,-1.51732866215656,0.129183725141239,0.358380656843438,1,Down
AT1G01020,M1_A6,44.1361178217119,0.455591784017881,0.366396053910016,1.81800533107177,0.069063317973728,0.212123048062165,1,Up
AT1G01030,M1_A6,44.2693888494755,1.12338187338111,0.451352476339456,2.76132620561318,0.00575671461576233,0.045035777500794,1,Up
AT1G01040,M1_A6,315.304198716712,0.166414801847973,0.280026786281896,0.67459765623587,0.49993142247276,0.711419452440326,1,Up
AT1G01050,M1_A6,188.677848681152,-0.983073176937373,0.359937213504794,-2.06475935260848,0.038945775611566,0.139555695941445,1,Down
AT1G01060,M1_A6,44.6025945534261,2.22497941331875,0.477768984420364,4.89232889072523,9.96497401547539e-07,4.28493882665442e-05,1,Up
AT1G01070,M1_A6,5.20379403147454,-2.06502265280588,0.692053331425637,-2.77221473560671,0.00556762948816523,0.045035777500794,1,Down
AT1G01073,M1_A6,0,0,NA,NA,NA,1,1,Insignificant
AT1G01080,M1_A6,167.124246343886,0.359157785248703,0.382823356155879,0.983839415388862,0.325194475999505,0.613467986405913,1,Up
AT1G01090,M1_A6,550.449354843528,0.139959286741494,0.344329380718494,0.50173064591211,0.615857004312365,0.790503020460648,1,Up
AT1G01100,M1_A6,644.972275980205,-1.32304680027036,0.385178765199661,-3.19662678938827,0.0013904470294024,0.0298946111321516,1,Down
AT1G01110,M1_A6,5.71779680583457,0.318225496685104,0.656569394251265,0.0973522958868179,0.922446627076535,0.967444023519293,1,Up
AT1G01115,M1_A6,0,0,NA,NA,NA,1,1,Insignificant
AT2G01008,M1_A6,67.800754409683,-1.03158729129148,0.407918129892045,-2.53587408349044,0.0112167057198826,0.0603797089271489,1,Down
AT2G01021,M1_A6,9583.3480228415,-0.935084967221562,0.56222993466169,-2.2566817420701,0.0240279685150667,0.0984002520140827,1,Down
AT2G01023,M1_A6,2.43934361912627,0.481336336617441,0.692727396808239,0.793585990010703,0.427436491161304,0.706914196920618,1,Up
AT3G01010,M1_A6,0,0,NA,NA,NA,1,1,Insignificant
AT3G01015,M1_A6,0.125224575701476,-0.0653602327316102,0.393997054730637,-0.190233734418322,0.849125977517439,1,1,Down
AT3G01020,M1_A6,0,0,NA,NA,NA,1,1,Insignificant
AT3G01030,M1_A6,0,0,NA,NA,NA,1,1,Insignificant
AT3G01040,M1_A6,144.53907892842,0.883574401980619,0.333117018958024,2.5244453666831,0.011588101546778,0.0603797089271489,1,Up
AT3G01050,M1_A6,71.7381472996247,-0.33778522985218,0.384439895986761,-0.61552398348443,0.538208735520837,0.742956057609137,1,Down
AT3G01060,M1_A6,122.696578873229,3.24702495498994,0.439588527272318,6.8933003995298,5.45125890365467e-12,4.68808265714301e-10,1,Up
AT3G01070,M1_A6,1.08420214756646,0.383917364937238,0.624978386344952,0.724433708751519,0.468799511395296,1,1,Up
AT3G01080,M1_A6,43.1766066700129,-0.46372784970013,0.572789355523383,-0.863508364857241,0.387858022319271,0.667115798389146,1,Down
AT3G01085,M1_A6,0,0,NA,NA,NA,1,1,Insignificant
AT3G01090,M1_A6,168.842529203709,-0.460563236841744,0.312925023780329,-1.33045585654061,0.183368121473968,0.474411448756989,1,Down
AT3G01100,M1_A6,81.7311042526946,-0.337899287901701,0.349144458794379,-0.752768587457741,0.451588986228652,0.711419452440326,1,Down
AT3G01120,M1_A6,1105.36282243614,0.00190404092535396,0.319321854897672,-0.11478735085719,0.908613675333865,0.964700939243363,1,Up
AT3G01130,M1_A6,137.196754560654,-0.848461160924618,0.379907159992002,-1.85883661746114,0.0630503004141618,0.200826882800664,1,Down
AT3G01140,M1_A6,19.3741857807295,-1.75239639489487,0.580939717746388,-2.63061939650543,0.00852294258344415,0.0563825432443228,1,Down
AT3G01150,M1_A6,90.8181131894553,-0.285139777746518,0.387894088984101,-0.252478091390524,0.800671546235735,0.926477950029126,1,Down
